ASVs	bremen	brake	bremerhaven	helgolandT	helgolandS
ASV_3043	3.3	2.7	0.7	0.0	0.0
ASV_3044	0.0	0.0	0.0	2.0	0.0
ASV_3046	0.0	2.0	0.0	0.0	0.0
ASV_3049	0.0	0.0	0.0	0.3	0.0
ASV_3050	0.0	0.0	0.3	0.0	0.0
ASV_3058	8.0	2.7	0.0	0.0	0.0
ASV_3074	0.0	0.0	0.3	0.0	0.0
ASV_3085	0.0	0.0	0.0	0.0	19.0
ASV_3092	0.3	0.0	0.0	0.0	0.0
ASV_3109	0.0	1.0	0.0	0.0	0.0
ASV_3113	1.0	1.3	0.0	0.0	0.0
ASV_3117	0.0	3.0	4.7	0.0	0.0
ASV_3123	0.0	0.3	0.0	0.0	0.0
ASV_3137	0.0	0.0	0.0	2.0	0.0
ASV_3142	0.7	0.0	0.0	0.0	0.0
ASV_3157	0.0	0.0	0.0	0.0	108.7
ASV_3158	0.0	0.0	0.0	0.0	0.7
ASV_3165	0.0	0.0	0.0	3.3	0.0
ASV_3178	0.0	0.0	0.0	1.3	25.7
ASV_3193	1.3	4.0	3.3	1.0	0.0
ASV_3200	0.3	0.0	0.0	0.0	0.0
ASV_3202	0.0	0.0	0.0	1.7	0.0
ASV_3204	5.3	2.3	0.0	0.0	0.0
ASV_3211	1.3	0.0	0.0	0.0	0.0
ASV_3250	1.7	2.3	6.7	0.0	0.0
ASV_3252	0.0	0.0	0.3	0.0	0.0
ASV_3257	0.3	0.0	0.0	0.0	0.0
ASV_3260	0.0	0.0	0.0	0.0	0.7
ASV_3261	3.0	0.0	0.0	0.0	0.0
ASV_3263	0.0	0.0	0.0	7.7	0.0
ASV_3264	0.0	0.3	0.0	0.0	0.0
ASV_3271	10.0	5.7	1.3	0.0	0.0
ASV_3276	0.0	0.7	0.0	0.0	0.0
ASV_3279	0.0	0.0	1.0	0.0	0.0
ASV_3282	0.0	0.0	0.0	1.3	0.7
ASV_3288	0.0	0.0	0.0	0.3	0.0
ASV_3290	0.0	1.0	0.0	0.0	0.0
ASV_3291	0.0	0.0	2.3	33.3	0.0
ASV_3300	1.0	0.0	0.0	0.0	0.0
ASV_3309	3.7	0.0	0.0	0.0	0.0
ASV_3311	0.0	0.0	0.0	0.0	0.3
ASV_3322	0.0	0.0	5.7	9.0	0.0
ASV_3323	0.0	0.0	0.0	0.0	0.3
ASV_3329	0.0	0.0	8.0	3.3	0.0
ASV_3336	0.0	0.0	0.0	1.3	0.0
ASV_3339	0.0	0.7	0.0	0.0	0.0
ASV_3343	27.3	13.7	15.7	4.7	0.0
ASV_3351	0.0	0.0	0.0	0.0	0.3
ASV_3360	0.0	1.7	0.0	0.0	0.0
ASV_3365	0.7	0.0	0.0	0.0	0.0
ASV_3370	0.0	0.0	0.0	3.3	0.0
ASV_3372	1.0	0.0	0.0	0.0	0.0
ASV_3376	0.0	0.0	0.0	0.3	0.0
ASV_3382	0.0	0.0	1.7	0.0	0.0
ASV_3384	2.3	2.3	7.3	3.0	0.0
ASV_3387	25.3	9.0	11.3	1.3	0.0
ASV_3388	4.3	1.3	0.0	0.0	0.0
ASV_3389	0.0	0.0	0.0	1.0	0.0
ASV_3395	0.0	0.0	0.7	0.0	0.0
ASV_3412	0.0	0.0	0.0	0.0	0.3
ASV_3413	0.0	0.0	0.0	0.7	0.0
ASV_3418	0.7	6.3	0.0	0.0	0.0
ASV_3420	0.0	1.3	0.7	0.0	0.0
ASV_3421	0.0	0.0	0.0	1.0	2.3
ASV_3423	0.0	0.0	0.0	0.7	1.7
ASV_3427	91.3	72.0	4.7	2.3	0.0
ASV_3443	0.0	0.0	0.0	0.7	0.0
ASV_3446	3.0	4.0	1.3	0.0	0.0
ASV_3457	0.0	0.0	0.0	0.7	0.0
ASV_3459	0.3	0.0	0.0	0.0	0.0
ASV_3468	0.0	0.7	1.0	0.0	0.0
ASV_3480	0.0	0.0	0.0	1.0	0.0
ASV_3481	0.0	0.0	0.0	0.3	0.0
ASV_3484	0.0	0.0	0.0	0.0	0.3
ASV_3485	0.3	0.0	0.0	0.0	0.0
ASV_3491	0.0	0.0	0.7	0.0	0.0
ASV_3492	0.0	0.0	0.0	0.0	1.0
ASV_3504	0.0	0.0	1.3	1.7	0.0
ASV_3516	1.3	1.0	0.3	0.0	0.0
ASV_3519	0.0	0.0	0.0	0.0	0.7
ASV_3528	1.0	0.0	0.0	0.0	0.0
ASV_3534	0.0	0.0	0.3	0.0	0.0
ASV_3536	0.0	0.0	0.0	18.3	0.0
ASV_3537	0.0	0.0	0.0	0.0	0.3
ASV_3539	0.0	0.0	0.3	0.0	0.0
ASV_3541	0.0	0.0	0.0	0.0	9.3
ASV_3546	1.3	4.0	0.0	0.0	0.0
ASV_3548	0.0	0.7	0.0	0.0	0.0
ASV_3551	0.0	0.3	0.0	0.0	0.0
ASV_3556	0.0	0.0	0.0	1.0	0.0
ASV_3574	13.7	4.0	10.3	1.0	0.0
ASV_3580	20.0	9.0	2.7	0.0	0.0
ASV_3581	0.0	0.0	0.0	0.0	1.3
ASV_3583	1.3	0.0	0.7	0.0	0.0
ASV_3587	0.0	0.0	0.0	0.0	8.3
ASV_3601	0.0	0.0	0.0	0.0	0.7
ASV_3608	0.0	0.0	0.0	1.7	0.0
ASV_3610	0.0	0.0	0.0	5.3	0.0
ASV_3615	4.3	0.0	0.0	0.0	0.0
ASV_3618	0.0	0.0	1.3	0.0	0.0
ASV_3622	0.0	0.0	0.0	1.3	0.0
ASV_3625	0.0	0.7	0.7	0.0	0.0
ASV_3629	0.0	0.0	0.0	0.7	0.0
ASV_3636	0.0	0.0	0.0	0.7	0.0
ASV_3639	29.3	18.7	0.0	0.0	0.0
ASV_3640	0.0	0.0	0.0	0.0	0.7
ASV_3670	0.0	0.0	0.0	0.0	1.0
ASV_3674	0.0	0.0	0.0	0.0	10.7
ASV_3676	0.0	0.0	0.0	1.0	0.0
ASV_3684	0.0	0.3	0.0	0.0	0.0
ASV_3686	0.0	0.7	0.0	0.0	0.0
ASV_3688	0.0	0.0	0.0	0.3	0.0
ASV_3693	0.0	2.0	0.0	0.0	0.0
ASV_3699	0.0	1.3	21.0	39.0	0.0
ASV_3700	0.0	0.0	0.0	0.0	26.0
ASV_3722	0.0	0.0	0.0	0.7	0.0
ASV_3723	0.0	0.0	0.0	1.0	0.0
ASV_3726	4.0	0.0	0.0	0.3	0.0
ASV_3729	3.0	3.0	2.0	0.7	0.0
ASV_3732	10.0	1.7	0.0	0.0	0.0
ASV_3737	0.0	0.0	0.0	0.3	0.0
ASV_3749	0.0	0.0	16.0	3.3	0.0
ASV_3755	0.0	0.0	0.3	0.0	0.0
ASV_3768	0.0	0.0	0.0	1.3	0.0
ASV_3770	0.0	0.0	0.0	0.7	0.0
ASV_3772	0.3	0.0	0.0	0.0	0.0
ASV_3786	0.0	2.7	0.0	0.0	0.0
ASV_3789	0.0	0.0	0.0	1.3	0.0
ASV_3799	0.0	0.0	0.0	0.0	1.3
ASV_3804	0.0	0.0	0.0	0.7	0.0
ASV_3807	0.3	0.0	0.0	0.0	0.0
ASV_3809	0.0	0.0	5.7	54.0	0.0
ASV_3817	0.0	0.0	0.0	0.7	1.0
ASV_3821	0.0	0.0	0.0	0.0	0.3
ASV_3823	0.7	1.0	0.0	0.0	0.0
ASV_3825	0.0	0.0	0.0	26.7	0.0
ASV_3832	0.0	0.0	0.0	0.0	1.0
ASV_3835	0.0	0.0	0.3	0.0	0.0
ASV_3836	0.0	0.0	0.0	0.3	0.0
ASV_3837	0.0	0.0	0.0	0.3	0.0
ASV_3847	0.3	0.0	0.0	0.0	0.0
ASV_3850	0.0	0.0	0.0	0.0	2.7
ASV_3863	0.0	0.0	0.0	0.0	0.7
ASV_3874	2.3	0.7	0.0	0.0	0.0
ASV_3878	0.0	0.0	0.0	2.3	0.0
ASV_3885	0.0	0.0	19.0	62.7	0.0
ASV_3891	0.0	0.0	0.0	0.0	0.3
ASV_3898	0.0	0.0	0.0	0.0	0.3
ASV_3906	0.0	0.0	0.0	0.0	0.3
ASV_3911	0.0	0.7	1.0	0.0	0.0
ASV_3921	2.0	1.7	0.0	0.0	0.0
ASV_3923	0.0	0.0	0.7	0.0	0.0
ASV_3958	0.0	0.0	0.0	2.0	0.0
ASV_3965	0.0	0.0	0.0	1.0	0.0
ASV_3967	3.0	12.7	2.3	0.0	0.0
ASV_3970	3.0	15.3	0.0	0.0	0.0
ASV_3971	3.0	0.3	0.0	0.0	0.0
ASV_3974	0.0	0.0	0.0	1.3	9.7
ASV_3975	0.0	0.3	0.0	0.0	0.0
ASV_4009	0.0	0.0	0.0	0.0	0.3
ASV_4012	14.3	14.0	12.0	2.3	0.0
ASV_4028	0.0	0.0	0.0	2.7	0.0
ASV_4032	0.0	0.0	0.0	1.0	0.0
ASV_4033	0.0	0.0	0.0	3.7	0.0
ASV_4035	0.0	0.0	0.0	2.3	0.0
ASV_4041	0.0	1.3	10.0	0.7	0.0
ASV_4045	0.3	0.0	0.0	0.0	0.0
ASV_4084	0.0	0.0	0.0	0.0	3.7
ASV_4094	0.0	0.0	0.0	0.3	0.0
ASV_4102	5.7	0.0	32.3	18.3	0.0
ASV_4109	0.0	0.0	1.7	0.7	0.0
ASV_4135	0.0	0.0	0.3	16.3	0.0
ASV_4142	0.0	0.0	0.0	73.3	0.0
ASV_4153	7.7	0.0	0.0	0.0	0.0
ASV_4155	0.0	0.0	0.0	1.0	0.0
ASV_4171	0.3	0.0	0.0	0.0	0.0
ASV_4200	0.0	0.0	0.0	0.3	0.0
ASV_4235	0.7	0.0	0.0	0.0	0.0
ASV_4237	0.0	0.0	2.3	0.0	0.0
ASV_4256	0.0	1.7	0.0	0.0	0.0
ASV_4267	0.0	0.3	0.0	0.0	0.0
ASV_4288	0.0	0.0	0.0	0.3	0.0
ASV_4291	0.0	1.0	0.0	0.0	0.0
ASV_4295	0.0	0.0	0.0	8.7	0.0
ASV_4298	0.0	0.0	0.0	0.7	0.0
ASV_4311	0.0	1.0	0.0	0.0	0.0
ASV_4320	0.0	2.0	0.0	0.0	0.0
ASV_4332	6.7	7.7	0.0	0.0	0.0
ASV_4334	0.0	1.0	0.0	0.0	0.0
ASV_4342	0.0	0.0	0.7	0.0	0.0
ASV_4347	2.7	0.0	0.0	0.0	0.0
ASV_4353	0.0	0.0	0.0	2.0	0.0
ASV_4364	0.0	0.0	0.7	0.0	0.0
ASV_4376	0.0	0.7	0.0	0.0	0.0
ASV_4381	0.0	0.0	0.0	0.3	0.0
ASV_4389	0.0	0.0	0.0	0.0	0.3
ASV_4393	0.0	0.0	0.0	12.0	0.0
ASV_4416	0.0	0.3	0.0	0.0	0.0
ASV_4426	0.0	0.0	1.0	0.3	0.0
ASV_4436	1.0	0.0	0.0	0.0	0.0
ASV_4444	0.0	0.0	0.0	1.7	0.0
ASV_4448	0.0	0.0	0.0	0.0	0.3
ASV_4452	0.0	0.0	0.0	1.0	0.0
ASV_4458	0.0	0.0	0.3	0.0	0.0
ASV_4461	0.3	0.0	0.0	0.0	0.0
ASV_4466	0.0	0.0	0.0	0.0	0.7
ASV_4477	9.7	12.7	26.7	0.0	0.0
ASV_4482	0.3	0.0	0.0	0.0	0.0
ASV_4490	0.0	0.0	0.0	0.0	0.3
ASV_4493	0.0	0.0	0.7	0.0	0.0
ASV_4494	3.7	2.0	1.0	0.0	0.0
ASV_4496	0.0	0.0	0.0	0.3	0.0
ASV_4498	0.0	0.0	0.0	0.3	0.0
ASV_4505	0.0	1.7	0.0	0.0	0.0
ASV_4514	0.0	0.0	0.0	0.0	0.7
ASV_4530	1.0	0.0	0.0	0.0	0.0
ASV_4536	0.0	0.0	0.0	12.0	0.0
ASV_4538	0.0	0.0	0.0	0.3	0.0
ASV_4539	0.0	0.0	0.0	0.0	1.0
ASV_4543	109.7	26.0	161.7	26.0	0.0
ASV_4547	0.0	0.0	0.0	1.7	0.0
ASV_4553	0.0	0.7	0.0	0.0	0.0
ASV_4564	0.0	0.0	0.3	0.0	0.0
ASV_4585	11.3	1.3	0.0	0.0	0.0
ASV_4586	0.7	0.3	0.0	0.0	0.0
ASV_4588	0.3	0.0	0.0	0.0	0.0
ASV_4593	0.0	0.0	0.0	0.3	0.0
ASV_4604	0.3	0.0	0.0	0.0	0.0
ASV_4611	0.0	0.0	0.0	0.7	1.0
ASV_4615	0.0	0.3	0.0	0.0	0.0
ASV_4616	0.0	0.0	0.0	0.3	0.0
ASV_4617	1.0	0.0	0.0	0.0	0.0
ASV_4619	0.0	3.0	0.0	0.0	0.0
ASV_4631	0.0	1.0	1.7	0.0	0.0
ASV_4638	1.0	0.3	0.0	0.0	0.0
ASV_4648	0.0	0.0	0.0	0.3	0.0
ASV_4655	0.0	0.0	1.7	0.7	0.0
ASV_4661	0.0	0.0	0.0	0.0	5.3
ASV_4667	0.0	0.0	0.0	0.3	0.0
ASV_4668	0.3	0.0	0.0	0.0	0.0
ASV_4669	0.0	1.0	0.0	0.0	0.0
ASV_4676	0.0	0.0	0.0	0.3	0.3
ASV_4677	0.0	0.0	0.0	0.3	0.0
ASV_4681	0.0	0.0	0.7	0.0	0.0
ASV_4686	0.0	0.0	0.0	0.7	0.0
ASV_4688	9.3	4.3	0.0	0.0	0.0
ASV_4697	0.0	0.0	0.0	7.7	0.0
ASV_4700	0.0	0.3	0.0	0.0	0.0
ASV_4706	0.0	2.3	7.0	1.3	0.0
ASV_4712	0.0	0.0	5.7	5.3	0.0
ASV_4713	0.7	0.0	0.0	0.0	0.0
ASV_4715	0.0	0.0	0.0	0.0	0.7
ASV_4721	0.0	0.0	0.0	0.3	0.0
ASV_4726	0.0	0.0	0.0	0.7	0.0
ASV_4727	224.3	112.7	177.0	29.0	0.0
ASV_4733	0.0	1.0	0.0	0.0	0.0
ASV_4746	0.0	0.0	0.3	0.0	0.0
ASV_4750	0.0	0.0	4.0	0.0	0.0
ASV_4762	0.0	0.7	0.0	0.0	0.0
ASV_4765	0.0	2.0	0.0	0.0	0.0
ASV_4770	2.7	1.3	0.7	0.0	0.0
ASV_4776	0.0	0.7	0.0	0.0	0.0
ASV_4787	0.0	0.0	0.0	0.3	0.7
ASV_4791	0.7	0.0	0.0	0.0	0.0
ASV_4802	0.0	0.0	0.0	0.7	0.0
ASV_4811	1.3	0.0	0.0	0.0	0.0
ASV_4812	3.7	0.0	0.0	0.0	0.0
ASV_4816	0.0	0.0	0.3	19.7	0.3
ASV_4820	0.0	0.0	0.0	0.3	0.0
ASV_4830	0.0	0.0	0.0	7.3	0.0
ASV_4832	0.0	0.0	0.0	2.3	0.0
ASV_4834	0.0	0.0	0.0	1.0	0.0
ASV_4838	0.0	0.0	6.3	2.0	0.0
ASV_4847	0.0	0.0	0.0	3.3	0.0
ASV_4869	0.0	0.7	0.0	0.0	0.0
ASV_4879	0.0	0.0	0.0	0.0	147.3
ASV_4883	0.0	0.0	0.0	1.3	0.3
ASV_4893	0.0	0.0	0.0	1.0	0.0
ASV_4896	0.0	0.0	0.0	0.3	0.0
ASV_4900	0.0	0.0	0.0	0.3	0.0
ASV_4902	0.0	0.0	0.0	0.3	0.0
ASV_4917	0.0	0.0	0.0	0.0	3.3
ASV_4922	0.0	0.0	1.0	0.7	0.0
ASV_4924	0.0	0.0	0.0	0.0	2.0
ASV_4926	0.0	1.0	0.0	0.0	0.0
ASV_4927	0.0	0.0	0.3	2.0	0.0
ASV_4928	0.7	0.7	0.0	0.0	0.0
ASV_4941	0.0	0.0	0.0	0.3	0.0
ASV_4953	0.0	8.0	0.7	0.3	0.0
ASV_4956	0.0	0.0	0.0	0.3	0.0
ASV_4964	0.0	0.0	0.0	0.7	0.0
ASV_4971	0.0	0.0	0.0	0.0	1.0
ASV_4973	0.3	0.0	0.0	0.0	0.0
ASV_4975	0.0	0.0	0.3	0.0	0.0
ASV_4988	0.0	0.0	0.0	0.0	55.0
ASV_5003	2.0	3.0	0.0	0.0	0.0
ASV_5012	0.0	0.0	1.0	0.7	0.0
ASV_5013	4.0	21.7	0.7	0.3	0.0
ASV_5016	0.0	0.0	0.0	0.7	0.0
ASV_5035	0.0	0.0	0.7	16.0	0.0
ASV_5036	0.3	0.0	0.0	0.0	0.0
ASV_5043	0.0	0.3	0.0	0.0	0.0
ASV_5058	0.0	1.7	0.0	0.0	0.0
ASV_5060	0.0	0.0	0.0	1.0	0.0
ASV_5065	0.0	0.0	0.3	0.0	0.0
ASV_5070	0.0	0.0	1.0	0.0	0.0
ASV_5072	0.0	0.0	0.0	40.3	54.3
ASV_5086	4.0	0.0	0.0	0.0	0.0
ASV_5090	0.0	0.0	0.0	0.0	0.3
ASV_5092	0.3	0.0	0.0	0.0	0.0
ASV_5094	0.0	0.0	0.3	0.0	0.0
ASV_5097	2.0	0.0	1.0	0.0	0.0
ASV_5100	0.0	0.0	0.0	0.0	5.7
ASV_5105	0.0	0.0	0.0	0.0	0.3
ASV_5107	2.7	9.3	0.3	0.0	0.0
ASV_5109	0.0	0.0	0.0	0.3	0.0
ASV_5117	0.0	0.0	0.0	0.0	0.3
ASV_5118	0.0	3.0	0.0	0.3	0.0
ASV_5128	0.0	0.0	0.0	0.0	0.3
ASV_5129	0.3	0.0	0.0	0.0	0.0
ASV_5130	0.0	0.0	0.0	0.3	0.0
ASV_5132	2.7	1.0	0.0	0.0	0.0
ASV_5145	0.0	0.0	0.0	0.0	3.0
ASV_5146	6.7	0.3	5.3	3.0	0.0
ASV_5173	0.0	0.0	0.0	5.3	12.0
ASV_5176	0.3	0.0	0.0	0.0	0.0
ASV_5185	0.0	0.0	0.7	2.3	0.0
ASV_5193	0.0	0.0	0.0	0.0	0.3
ASV_5199	0.3	0.0	0.0	0.0	0.0
ASV_5208	0.0	0.0	0.0	3.7	0.0
ASV_5215	0.0	22.7	4.7	1.3	0.0
ASV_5227	26.0	24.0	58.7	9.3	0.0
ASV_5246	0.0	0.0	0.0	12.7	0.0
ASV_5254	0.0	0.0	0.0	0.0	13.0
ASV_5263	6.3	0.0	0.0	0.0	0.0
ASV_5269	0.0	0.0	0.3	0.0	0.0
ASV_5270	0.0	0.0	0.0	0.3	0.0
ASV_5272	0.0	3.3	0.0	0.0	0.0
ASV_5273	0.0	0.0	0.0	0.3	0.0
ASV_5280	0.0	0.0	0.0	0.0	0.3
ASV_5283	0.0	0.0	0.0	0.0	0.3
ASV_5288	0.0	0.0	0.0	0.0	0.3
ASV_5290	0.3	0.0	0.0	0.0	0.0
ASV_5293	0.0	0.0	0.0	0.0	0.7
ASV_5304	0.0	0.0	0.0	0.0	6.7
ASV_5307	0.7	0.0	0.0	0.0	0.0
ASV_5329	0.0	0.0	0.0	0.3	0.0
ASV_5335	0.0	0.0	0.3	0.0	0.0
ASV_5340	0.3	0.3	1.0	0.3	0.0
ASV_5343	0.0	0.0	0.3	0.0	0.0
ASV_5345	2.3	2.3	1.3	0.0	0.0
ASV_5346	0.0	0.7	0.0	0.0	0.0
ASV_5354	15.3	10.0	2.3	1.0	0.0
ASV_5355	0.0	0.0	0.0	0.3	0.0
ASV_5365	0.0	0.0	0.0	0.0	4.0
ASV_5367	2.7	2.0	0.0	0.0	0.0
ASV_5373	2.0	0.0	0.0	0.0	0.0
ASV_5374	0.0	1.0	0.0	0.0	0.0
ASV_5375	0.0	0.0	1.0	1.0	0.0
ASV_5380	0.0	0.0	0.0	0.3	0.0
ASV_5382	0.0	0.7	0.0	0.0	0.0
ASV_5400	0.0	0.0	0.0	0.0	1.3
ASV_5404	0.0	0.0	0.0	0.3	0.0
ASV_5405	0.0	0.0	1.0	0.0	0.0
ASV_5410	0.0	0.3	0.0	0.0	0.0
ASV_5434	0.0	0.0	2.0	0.0	0.0
ASV_5445	0.0	0.0	0.0	0.3	0.0
ASV_5456	0.0	0.0	0.0	0.7	0.0
ASV_5462	0.0	0.0	0.0	0.0	5.7
ASV_5465	0.0	0.3	0.7	0.3	0.0
ASV_5467	0.0	0.0	1.0	0.3	0.0
ASV_5471	0.0	0.0	0.0	2.0	2.3
ASV_5480	0.0	0.0	0.0	0.0	1.0
ASV_5491	0.0	0.0	0.0	0.3	0.0
ASV_5496	0.0	0.3	0.0	0.0	0.0
ASV_5505	0.0	0.0	0.0	0.0	1.0
ASV_5509	2.3	0.0	0.0	0.0	0.0
ASV_5510	1.0	0.0	0.0	0.0	0.0
ASV_5514	1.3	0.0	0.0	0.0	0.0
ASV_5521	0.0	0.0	0.0	0.0	3.0
ASV_5523	0.0	0.0	0.0	0.0	0.3
ASV_5537	0.0	0.0	0.0	0.0	3.7
ASV_5544	0.0	0.0	0.3	0.0	0.0
ASV_5549	0.0	0.3	0.0	0.0	0.0
ASV_5553	0.0	0.0	0.3	0.0	0.0
ASV_5564	3.0	17.7	11.0	0.7	0.0
ASV_5566	0.0	0.7	0.3	0.0	0.0
ASV_5572	0.0	2.0	0.0	0.0	0.0
ASV_5575	1.3	1.3	0.0	0.0	0.0
ASV_5576	0.0	0.0	0.0	0.0	0.3
ASV_5577	0.0	4.0	0.0	0.0	0.0
ASV_5582	7.7	7.7	26.3	14.3	0.0
ASV_5588	0.0	0.0	0.3	0.0	0.0
ASV_5591	0.7	0.3	3.0	0.3	0.0
ASV_5609	0.0	0.0	0.3	0.0	0.0
ASV_5619	0.0	0.0	0.0	0.0	0.3
ASV_5624	0.0	0.0	0.0	0.3	0.0
ASV_5633	0.3	0.0	0.0	0.0	0.0
ASV_5670	0.0	0.0	10.3	12.3	0.0
ASV_5681	0.0	0.0	0.0	0.0	0.3
ASV_5682	0.0	0.0	0.0	0.3	0.0
ASV_5689	91.7	58.0	55.7	14.0	0.0
ASV_5695	0.0	0.0	0.3	0.0	0.0
ASV_5696	0.0	0.0	0.0	0.0	0.3
ASV_5702	0.0	0.7	1.0	0.0	0.0
ASV_5706	0.0	0.0	0.0	1.3	0.0
ASV_5722	0.0	0.0	0.0	0.7	0.0
ASV_5726	0.0	0.0	0.0	0.0	0.7
ASV_5735	0.0	0.0	0.0	0.0	0.7
ASV_5742	0.0	0.0	0.0	0.0	0.3
ASV_5761	0.0	0.0	1.3	0.3	0.0
ASV_5762	0.0	0.7	0.0	0.0	0.0
ASV_5781	1.3	0.0	0.0	0.0	0.0
ASV_5787	0.0	0.0	0.0	1.7	0.0
ASV_5795	0.0	0.0	0.0	9.7	0.0
ASV_5797	0.0	2.0	0.0	0.0	0.0
ASV_5811	0.0	0.0	1.7	4.3	0.0
ASV_5828	0.0	0.0	0.0	0.0	4.3
ASV_5832	0.0	0.0	0.0	0.0	0.3
ASV_5841	0.0	0.0	0.0	0.0	3.0
ASV_5849	0.0	0.0	0.0	0.3	0.0
ASV_5864	19.3	0.0	0.0	0.0	0.0
ASV_5878	0.0	0.0	0.0	0.3	2.0
ASV_5885	0.0	0.0	0.0	0.3	0.0
ASV_5888	0.0	0.0	14.7	4.7	0.0
ASV_5889	0.0	0.0	0.0	0.0	0.7
ASV_5900	0.0	0.0	0.0	0.0	3.3
ASV_5914	0.0	0.0	0.0	0.0	0.3
ASV_5943	0.0	0.0	0.0	0.0	14.7
ASV_5944	0.0	0.0	0.0	0.3	0.0
ASV_5972	0.0	0.3	0.0	0.0	0.0
ASV_5973	0.0	0.0	0.0	0.0	0.3
ASV_5990	0.0	1.0	0.0	0.0	0.0
ASV_6000	0.0	0.3	0.0	0.0	0.0
ASV_6002	0.0	0.0	0.0	4.3	0.3
